Nazwa Gminy; Liczba Hexagonów
Miechów;3;28;204;1459;10228
Lubień;1;15;105;724;5062
Myślenice;5;31;216;1519;10602
Zbójno;2;17;123;860;6027
Inowrocław;1;6;44;323;2276
Widuchowa;7;47;318;2226;15589
Bobolice;12;82;572;3977;27819
Podedwórze;4;25;156;1083;7591
Krościenko Wyżne;1;5;24;163;1143
Barlinek;7;55;392;2745;19194
Radzyń Podlaski;4;34;226;1603;11213
Nowy Dwór Gdański;7;47;328;2324;16265
Puck;0;1;5;34;235
Puck;7;53;376;2630;18406
Stryków;5;33;231;1634;11451
Łaskarzew;0;4;20;132;925
Górzno;2;18;128;901;6272
Wilga;3;23;172;1218;8531
Leżajsk;1;4;28;198;1368
Jerzmanowa;2;14;94;665;4639
Góra;10;57;387;2705;18884
Bielice;3;21;135;940;6579
Warnice;3;20;139;969;6775
Postomino;6;52;361;2496;17494
Damnica;6;38;268;1829;12796
Słupsk;8;57;406;2825;19865
Skórcz;0;1;5;40;268
Skórcz;3;21;145;1024;7215
Szczawin Kościelny;3;27;190;1320;9248
Nowy Targ;6;43;288;2033;14221
Bolesław;2;9;57;384;2701
Jordanów;0;0;0;0;0
Marciszów;3;14;115;803;5622
Dąbrowa;3;21;163;1145;8040
Radziejów;4;20;149;1058;7488
Dolice;7;50;358;2507;17581
Szczecinek;2;9;73;518;3635
Biały Bór;10;60;420;2933;20546
Wola Uhruska;3;30;215;1512;10552
Gniew;6;42;298;2098;14643
Morzeszczyn;2;20;141;993;6946
Jasieniec;4;24;161;1102;7740
Mogielnica;4;29;207;1430;10029
Kozienice;7;54;358;2500;17501
Mielec;0;0;0;0;0
Borowa;3;11;76;543;3821
Padew Narodowa;1;14;100;705;4967
Oświęcim;2;15;108;728;5120
Radłów;3;15;120;843;5904
Nowa Ruda;2;10;53;360;2497
Rypin;0;2;17;117;810
Krasnobród;5;27;179;1262;8817
Grabowiec;4;26;185;1284;8997
Luzino;3;24;173;1208;8457
Dzierzgowo;5;34;231;1594;11191
Nowy Dwór Mazowiecki;2;6;36;263;1858
Czosnów;4;27;191;1337;9330
Tczów;2;15;102;723;5070
Jabłonna;1;15;97;685;4794
Tarnów;0;0;0;0;0
Prochowice;2;19;150;1024;7168
Sośno;3;34;251;1757;12285
Sępólno Krajeńskie;8;50;350;2449;17143
Jeżewo;4;31;234;1639;11477
Koszalin;3;21;157;1100;7725
Jasień;3;26;182;1308;9151
Poświętne;3;21;156;1069;7476
Krasiczyn;3;23;173;1208;8452
Przeworsk;1;5;31;224;1578
Stryszów;1;9;61;450;3144
Lubin;1;10;57;400;2804
Wleń;2;18;125;878;6123
Świecie;4;38;268;1886;13119
Chełmża;5;41;292;2049;14330
Łomazy;6;43;290;2023;14132
Łanięta;2;11;77;560;3886
Strzelce;3;20;133;928;6517
Widawa;7;38;263;1834;12825
Sędziejowice;3;23;170;1202;8415
Wodzierady;1;15;116;819;5755
Piątek;5;29;198;1386;9681
Grabów;7;36;236;1641;11508
Nur;3;21;144;1006;7091
Karczew;2;16;117;826;5792
Żuromin;4;29;199;1392;9705
Dynów;1;5;37;243;1697
Błażowa;4;21;155;1107;7712
Kłaj;2;13;90;642;4482
Augustów;7;56;408;2858;19984
Książki;3;19;130;910;6359
Płużnica;4;28;182;1275;8917
Brześć Kujawski;5;34;227;1588;11088
Potok Górny;4;23;152;1077;7601
Dąbie;4;36;257;1790;12553
Krosno Odrzańskie;7;44;308;2185;15302
Żyrardów;1;3;21;136;968
Radom;4;23;168;1161;8115
Kamień;3;15;101;693;4849
Twardogóra;4;33;244;1698;11915
Prabuty;7;43;304;2133;14921
Domaniów;3;19;133;907;6348
Oława;0;5;38;263;1846
Izbica Kujawska;6;28;193;1357;9516
Jaworzno;4;32;219;1519;10655
Szczyrk;2;8;56;392;2750
Kamień;3;18;137;966;6767
Rejowiec Fabryczny;3;15;124;872;6145
Horodło;4;28;188;1313;9188
Trzciel;4;38;266;1855;13029
Kolsko;3;15;119;850;5905
Nowa Sól;4;36;266;1816;12769
Poświętne;5;29;209;1454;10132
Słubice;3;19;138;977;6854
Bierawa;3;25;172;1206;8418
Krapkowice;4;21;143;971;6792
Domaszowice;4;27;162;1147;8015
Zagórz;5;32;221;1535;10755
Pysznica;4;30;208;1479;10297
Brańsk;7;51;349;2444;17114
Wyszki;8;44;312;2163;15179
Wąsosz;3;26;187;1280;8944
Grębocice;4;26;175;1251;8783
Gaworzyce;2;13;107;785;5531
Chełmno;0;0;0;0;0
Kozy;1;6;38;264;1848
Mierzęcice;1;9;68;470;3279
Siewierz;3;27;161;1139;7999
Górzyca;4;30;219;1548;10845
Konstantynów Łódzki;0;6;40;284;2016
Płońsk;0;3;16;121;847
Baranów Sandomierski;4;26;171;1206;8441
Grębów;6;38;263;1833;12868
Olszanica;3;21;131;914;6413
Chybie;1;6;43;301;2111
Dzierzkowice;3;18;129;904;6317
Trzydnik Duży;4;20;149;1047;7345
Ręczno;2;18;123;882;6189
Czernice Borowe;4;27;185;1284;8985
Krzynowłoga Mała;6;38;279;1934;13542
Gorzów Śląski;5;32;218;1527;10696
Walim;2;17;111;782;5494
Stare Bogaczowice;1;19;126;886;6255
Mstów;4;23;164;1186;8319
Kruszyna;3;20;136;951;6658
Konopiska;3;15;112;785;5428
Poczesna;1;12;86;602;4221
Lubartów;0;0;0;0;0
Trzebiechów;3;15;122;836;5869
Żagań;7;58;414;2895;20231
Gidle;5;27;171;1185;8312
Pionki;1;4;29;183;1278
Trzcianne;8;72;496;3482;24398
Czernica;1;17;120;841;5913
Kąty Wrocławskie;5;35;251;1796;12573
Siechnice;2;18;145;1012;7045
Żórawina;4;23;166;1198;8418
Ciepłowody;1;17;109;776;5484
Białogard;15;82;583;4114;28778
Tychowo;10;78;544;3822;26659
Krzczonów;3;28;182;1278;8961
Zakrzew;1;14;107;740;5205
Brzeźnica;4;25;181;1256;8799
Goszczanów;4;26;179;1264;8846
Mokobody;4;25;178;1239;8683
Lubsza;6;46;305;2157;15098
Olszanka;2;19;137;942;6605
Olesno;2;17;113;782;5482
Ziębice;7;44;312;2196;15396
Kamieniec Ząbkowicki;2;20;141;992;6940
Aleksandrów Kujawski;0;2;10;70;498
Maszewo;5;47;334;2334;16336
Wysokie;4;24;164;1125;7823
Łęczna;2;16;110;766;5360
Człuchów;1;2;21;135;954
Mochowo;6;33;220;1518;10618
Domaradz;2;11;79;577;4055
Haczów;2;14;98;713;4975
Czarna;5;30;212;1482;10384
Zielonki;1;9;67;466;3266
Filipów;5;34;233;1629;11380
Brojce;4;26;180;1284;8996
Trzebiatów;8;52;351;2459;17183
Jabłoń;3;23;158;1104;7744
Kolbudy;1;20;132;923;6468
Suchy Dąb;2;17;129;903;6335
Osjaków;3;21;149;1041;7317
Mokrsko;2;15;112;793;5504
Nowa Sucha;4;22;134;943;6544
Brochów;4;25;176;1221;8541
Jarosław;2;8;48;333;2327
Pawłosiów;1;10;65;456;3210
Laskowa;2;15;99;709;4923
Czyżew;4;28;187;1326;9285
Szepietowo;5;34;232;1592;11170
Nowa Wieś Wielka;4;28;228;1577;10982
Golub-Dobrzyń;8;46;319;2243;15725
Wielichowo;3;23;157;1107;7792
Kluczbork;7;47;316;2215;15490
Zalewo;7;52;385;2689;18852
Oporów;2;14;98;694;4839
Pęcław;3;14;92;643;4520
Mściwojów;2;13;103;716;4995
Wydminy;8;52;355;2503;17535
Siedliszcze;4;32;224;1570;10965
Jeleśnia;6;35;241;1681;11718
Nowy Dwór;4;26;187;1303;9124
Prudnik;3;26;173;1223;8580
Lubrza;3;16;119;841;5869
Otmuchów;4;37;273;1911;13372
Głuchołazy;6;36;244;1685;11773
Bukowina Tatrzańska;3;25;184;1288;8966
Muszyna;3;29;194;1368;9529
Modliborzyce;5;30;219;1513;10594
Rejowiec;2;24;157;1081;7559
Sulików;3;19;137;962;6764
Platerówka;1;10;69;482;3361
Kudowa-Zdrój;0;8;49;334;2340
Radoszyce;5;31;210;1457;10223
Opatówek;3;23;154;1076;7507
Nieporęt;4;18;137;977;6854
Żory;1;15;93;650;4550
Gołdap;11;81;562;3943;27613
Goleniów;13;95;674;4738;33181
Łeba;1;4;23;172;1192
Andrespol;1;5;38;256;1773
Drawsko Pomorskie;13;88;633;4441;31041
Kowary;1;6;55;375;2619
Lutomiersk;4;26;195;1366;9581
Mniszków;4;25;179;1256;8782
Nowogród;4;22;153;1056;7412
Stary Lubotyń;4;23;166;1146;8033
Nowe Skalmierzyce;4;27;183;1293;9047
Czersk;12;85;584;4098;28679
Ostróda;12;93;657;4582;32060
